Loan_ID,Account_Number,Origination_Date,First_Payment_Date,Maturity_Date,Original_Amount,Current_Balance,Interest_Rate,Original_Term_Months,Remaining_Term_Months,Monthly_Payment,Loan_Purpose,Origination_Channel,Grade,Sub_Grade,Internal_Risk_Rating,Loan_Status,Days_Past_Due,DPD_Bucket,Times_30_DPD,Times_60_DPD,Times_90_DPD,Max_DPD_Ever,Months_Since_Last_Delinq,FICO_Origination,FICO_Current,FICO_Delta,Application_Score,Behavioral_Score,PD_Model_Score,LGD_Estimate,Expected_Loss,Annual_Income,Monthly_Income,Monthly_Debt_Payments,DTI_Front,DTI_Back,Income_Verification,Employment_Status,Employment_Length_Years,Employer_Name,Job_Title,Housing_Status,Monthly_Housing_Payment,Co_Borrower_Flag,Borrower_State,Borrower_City,Borrower_Zip,Open_Credit_Lines,Total_Credit_Lines,Revolving_Balance,Revolving_Utilization_Pct,Total_Revolving_Limit,Inquiries_Last_6Mo,Derogatory_Marks,Public_Records,Collections_12Mo,Earliest_Credit_Line,Credit_History_Months,Bankruptcy_Flag,Total_Payments_Made,Total_Principal_Paid,Total_Interest_Paid,Last_Payment_Date,Last_Payment_Amount,Next_Payment_Due,Payment_Method,Autopay_Enrolled,Origination_Fee_Pct,Origination_Fee_Amount,Late_Fees_Charged,NSF_Fees,Total_Fees,Recoveries,Net_Loss,Hardship_Flag,Modification_Flag,Forbearance_Flag,TDR_Flag,Months_On_Book,Seasoning_Bucket,Pool_ID,Servicer_ID,Investor_Code,Vintage_Year,Vintage_Quarter,Cutoff_Date,Reporting_Date
USL0000825,ACCT8219356,04/30/2020,05/01/2020,04/04/2025,36900,7103.25,11.87,60,3,818.4,Home Improvement,Call Center,B,B4,2,Current,0,Current,1,0,0,30,68.0,667,688,21,663,630.0,0.0307,0.453,98.79,49148.96,4095.75,1770.22,20.0,43.2,Not Verified,Employed,16,Microsoft,Specialist,Mortgage,576.64,0,TN,TN City,67273,26,34,4291.76,46.7,9190.06,1,1,0,1,08/28/1995,358,0,57,29796.75,16852.05,01/22/2025,945.53,03/01/2025,Online Portal,1,5.0,1845.0,29.39,0,1874.39,0.0,0.0,1,0,0,0,57,49+,POOL-2020-B,SVC003,INV_A,2020,2020Q2,01/31/2025,02/01/2025
USL0000826,ACCT9775035,05/26/2021,06/01/2021,05/05/2025,11600,2561.67,10.44,48,4,296.66,Medical Expenses,Branch,B,B3,2,Current,0,Current,0,0,0,0,23.0,688,695,7,648,634.0,0.0409,0.47,49.24,26124.08,2177.01,1042.96,13.6,47.9,Source Verified,Employed,4,Microsoft,Engineer,Rent,1974.47,0,NY,Buffalo,65982,16,33,3291.75,41.4,7951.09,2,5,0,0,01/10/1992,402,0,44,9038.33,4014.71,12/28/2024,317.92,03/01/2025,Auto-Pay,1,1.0,116.0,0.0,0,116.0,0.0,0.0,0,0,0,0,44,37-48,POOL-2021-A,SVC002,INV_B,2021,2021Q2,01/31/2025,02/01/2025
USL0000827,ACCT4087417,05/13/2021,06/01/2021,04/12/2027,41000,19218.75,23.05,72,27,1055.88,Credit Card Refinance,Branch,E,E1,5,Current,0,Current,1,0,0,30,,570,604,34,544,545.0,0.1325,0.478,1217.22,92139.19,7678.27,2087.3,13.8,27.2,Verified,Employed,0,McKesson,Manager,Other,1962.7,1,LA,LA City,56598,12,21,1153.87,99.0,1165.53,1,0,0,2,11/23/1998,318,0,45,21781.25,25733.35,11/08/2024,1074.83,03/01/2025,ACH,0,2.0,820.0,35.37,0,855.37,0.0,0.0,0,0,0,0,45,37-48,POOL-2021-D,SVC001,INV_C,2021,2021Q2,01/31/2025,02/01/2025
USL0000828,ACCT4840998,09/07/2024,10/01/2024,08/12/2029,38500,36318.33,11.61,60,56,848.84,Moving/Relocation,Partner,B,B4,2,Current,0,Current,0,0,0,0,,669,690,21,712,,0.0419,0.442,672.61,71868.3,5989.02,3101.42,14.2,51.8,Source Verified,Employed,8,Self-Employed,Technician,Mortgage,2076.47,0,OK,OK City,74935,8,15,19225.25,40.4,47587.25,3,0,0,0,04/19/2014,131,0,4,2181.67,1213.69,10/16/2024,897.65,03/01/2025,Mobile App,0,4.0,1540.0,0.0,0,1540.0,0.0,0.0,0,0,0,0,4,0-12,POOL-2024-D,SVC001,INV_D,2024,2024Q3,01/31/2025,02/01/2025
USL0000829,ACCT1426481,04/18/2019,05/01/2019,03/22/2024,14500,4375.53,11.32,60,0,317.58,Vacation,Mobile App,B,B3,2,Charged Off,180,Charged Off,6,2,2,180,72.0,676,700,24,618,631.0,0.0338,0.366,54.13,92177.36,7681.45,2599.03,4.1,33.8,Verified,Employed,29,Microsoft,Teacher,Mortgage,587.88,0,OR,OR City,36854,22,37,2082.63,52.3,3982.08,2,1,0,2,02/10/2001,291,0,55,10124.47,7342.43,10/05/2024,254.11,,Auto-Pay,1,1.0,145.0,227.28,0,372.28,1027.17,3348.36,0,0,0,0,70,49+,POOL-2019-D,SVC003,INV_D,2019,2019Q2,01/31/2025,02/01/2025
USL0000830,ACCT3730477,01/29/2020,02/01/2020,01/02/2025,13500,2025.0,15.72,60,0,326.29,Auto Repair,Call Center,C,C3,3,Current,0,Current,0,0,0,0,,635,610,-25,651,663.0,0.0617,0.552,68.97,60595.34,5049.61,2142.5,6.5,42.4,Source Verified,Self-Employed,7,Alphabet,Teacher,Rent,1260.41,0,KY,KY City,68594,11,24,25961.03,59.3,43779.14,0,0,0,0,05/07/1990,422,0,60,11475.0,8102.4,12/16/2024,358.36,03/01/2025,Mobile App,1,1.0,135.0,0.0,0,135.0,0.0,0.0,0,0,0,0,61,49+,POOL-2020-D,SVC001,INV_D,2020,2020Q1,01/31/2025,02/01/2025
USL0000831,ACCT2132817,03/14/2021,04/01/2021,02/27/2024,12500,1875.0,7.68,36,0,389.86,Moving/Relocation,Mobile App,A,A4,1,Current,0,Current,0,0,0,0,,758,735,-23,730,741.0,0.0066,0.561,6.94,52914.05,4409.5,2649.38,8.8,60.1,Not Verified,Self-Employed,16,Manufacturing,Specialist,Rent,3089.56,0,TN,TN City,21248,30,40,25116.05,24.5,102514.49,4,0,0,1,12/14/2014,123,0,36,10625.0,3409.96,10/31/2024,317.42,03/01/2025,ACH,0,1.5,187.5,0.0,0,187.5,0.0,0.0,0,0,0,0,47,37-48,POOL-2021-C,SVC001,INV_A,2021,2021Q1,01/31/2025,02/01/2025
USL0000832,ACCT5383285,10/24/2023,11/01/2023,10/03/2027,21700,15935.94,24.69,48,33,715.76,Home Improvement,Broker,E,E2,5,Current,0,Current,0,0,0,0,23.0,547,545,-2,564,561.0,0.1232,0.449,881.53,38133.23,3177.77,1195.08,22.5,37.6,Source Verified,Self-Employed,1,Technology,Sales Rep,Mortgage,660.13,1,OK,OK City,52341,13,32,3295.63,69.7,4728.31,0,2,0,0,12/28/2015,110,0,15,5764.06,4972.34,10/21/2024,653.21,03/01/2025,Online Portal,1,6.0,1302.0,0.0,0,1302.0,0.0,0.0,0,0,0,0,15,13-24,POOL-2023-B,SVC003,INV_A,2023,2023Q4,01/31/2025,02/01/2025
USL0000833,ACCT5020371,04/24/2021,05/01/2021,03/24/2027,20600,9656.25,6.28,72,27,344.13,Medical Expenses,Call Center,A,A2,1,Current,0,Current,0,0,0,0,21.0,697,676,-21,710,715.0,0.0119,0.242,27.81,40045.1,3337.09,2822.8,10.3,65.0,Source Verified,Employed,7,Finance,Director,Rent,3010.82,0,SC,SC City,27196,4,12,17093.82,48.0,35612.12,0,5,0,0,05/03/2020,57,0,45,10943.75,4542.1,11/23/2024,379.48,03/01/2025,ACH,1,1.5,309.0,0.0,0,309.0,0.0,0.0,0,0,0,0,45,37-48,POOL-2021-D,SVC002,INV_C,2021,2021Q2,01/31/2025,02/01/2025
USL0000834,ACCT5005219,04/30/2021,05/01/2021,04/20/2023,37700,5655.0,18.99,24,0,1900.22,Moving/Relocation,Mobile App,D,D1,4,Current,0,Current,0,0,0,0,54.0,635,632,-3,554,544.0,0.0838,0.33,156.38,48898.13,4074.84,3347.21,46.6,65.0,Verified,Retired,0,Finance,Specialist,Mortgage,2835.61,0,CT,CT City,79547,28,32,5740.53,64.0,8969.58,4,1,0,3,07/19/2017,91,0,24,32045.0,13560.28,10/16/2024,1533.33,03/01/2025,Online Portal,0,4.0,1508.0,0.0,0,1508.0,0.0,0.0,0,0,0,0,45,37-48,POOL-2021-D,SVC002,INV_C,2021,2021Q2,01/31/2025,02/01/2025
USL0000835,ACCT6927882,09/04/2019,10/01/2019,08/14/2023,9200,1380.0,7.31,48,0,221.63,Wedding,Online,A,A3,1,Current,0,Current,0,0,0,0,33.0,704,676,-28,698,724.0,0.0066,0.409,3.73,87291.38,7274.28,1288.72,3.0,17.7,Not Verified,Employed,11,JPMorgan Chase,Supervisor,Rent,2084.42,1,IL,Springfield,12130,20,36,3567.41,58.0,6150.71,3,1,0,0,02/19/2000,303,0,48,7820.0,2818.24,12/02/2024,222.23,03/01/2025,ACH,1,2.0,184.0,0.0,25,209.0,0.0,0.0,0,0,0,0,65,49+,POOL-2019-C,SVC003,RETAINED,2019,2019Q3,01/31/2025,02/01/2025
USL0000836,ACCT3040017,01/01/2022,02/01/2022,12/01/2027,13400,7546.81,10.55,72,35,251.98,Moving/Relocation,Branch,B,B3,2,Current,0,Current,0,0,0,0,,639,633,-6,659,660.0,0.0391,0.224,66.1,37021.87,3085.16,2258.16,8.2,65.0,Verified,Employed,0,Amazon,Nurse,Own,0.0,0,VA,VA City,55865,13,19,4619.05,65.2,7084.43,2,0,0,0,10/20/2014,125,0,37,5853.19,3470.07,12/29/2024,271.85,03/01/2025,ACH,0,6.0,804.0,0.0,25,829.0,0.0,0.0,0,0,0,1,37,37-48,POOL-2022-D,SVC001,INV_A,2022,2022Q1,01/31/2025,02/01/2025
USL0000837,ACCT3314615,11/22/2021,12/01/2021,10/27/2026,17900,8263.83,14.88,60,22,424.71,Education,Mobile App,C,C2,3,Current,0,Current,2,0,0,60,,634,614,-20,628,666.0,0.0647,0.426,227.77,43696.14,3641.34,1871.41,11.7,51.4,Verified,Employed,5,Retail,Teacher,Mortgage,2325.72,0,MN,MN City,18344,26,32,1018.79,33.1,3077.92,3,0,0,1,09/12/2012,150,0,38,9636.17,6502.81,11/10/2024,441.98,03/01/2025,Auto-Pay,1,5.0,895.0,38.26,0,933.26,0.0,0.0,0,0,0,0,38,37-48,POOL-2021-B,SVC001,INV_B,2021,2021Q4,01/31/2025,02/01/2025
USL0000838,ACCT2486711,02/18/2023,03/01/2023,01/17/2029,12800,9324.44,10.43,72,49,239.92,Credit Card Refinance,Mobile App,B,B1,2,Current,0,Current,0,0,0,0,,697,655,-42,657,670.0,0.0268,0.459,114.7,174405.99,14533.83,802.06,1.7,5.5,Not Verified,Employed,1,Finance,Consultant,Mortgage,3228.71,0,TN,TN City,81587,13,31,677.56,26.9,2518.81,2,0,0,0,10/26/2008,198,0,23,3475.56,2042.6,12/26/2024,274.1,03/01/2025,Auto-Pay,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,23,13-24,POOL-2023-D,SVC001,INV_B,2023,2023Q1,01/31/2025,02/01/2025
USL0000839,ACCT6881523,08/16/2021,09/01/2021,07/16/2027,56300,28384.58,23.73,72,30,1472.99,Credit Card Refinance,Broker,E,E2,5,Current,0,Current,0,0,0,0,,562,566,4,575,596.0,0.1177,0.472,1576.89,81607.35,6800.61,3959.33,21.7,58.2,Verified,Employed,13,Alphabet,Sales Rep,Rent,2630.33,0,GA,Augusta,55302,24,31,5940.54,69.0,8609.48,5,0,0,0,05/06/2015,118,0,42,27915.42,33950.16,10/19/2024,1495.0,03/01/2025,Online Portal,1,4.0,2252.0,0.0,0,2252.0,0.0,0.0,0,0,0,0,42,37-48,POOL-2021-D,SVC002,INV_D,2021,2021Q3,01/31/2025,02/01/2025
USL0000840,ACCT9604688,12/26/2021,01/01/2022,12/05/2025,16000,8733.91,10.05,48,11,406.19,Education,Broker,B,B1,2,120+ DPD,120,120+ DPD,2,2,0,120,,679,655,-24,671,629.0,0.0238,0.338,70.26,24021.92,2001.83,2090.92,20.3,65.0,Not Verified,Retired,8,Manufacturing,Technician,Rent,3441.78,0,CO,CO City,24930,14,33,1985.25,58.5,3393.59,2,0,0,2,11/27/2020,50,0,36,7266.09,7356.75,01/17/2025,441.39,,Auto-Pay,1,1.5,240.0,70.8,0,310.8,0.0,0.0,0,0,0,0,37,37-48,POOL-2021-D,SVC003,INV_B,2021,2021Q4,01/31/2025,02/01/2025
USL0000841,ACCT7353876,02/04/2021,03/01/2021,01/04/2027,15100,6543.33,10.88,72,24,286.49,Business,Branch,B,B1,2,Current,0,Current,0,0,0,0,67.0,650,625,-25,646,627.0,0.0124,0.561,45.52,64066.7,5338.89,2630.39,5.4,49.3,Verified,Employed,15,UnitedHealth,Associate,Other,2703.34,0,PA,Pittsburgh,81626,6,25,99100.06,53.4,185580.64,1,3,1,0,03/21/2014,132,0,48,8556.67,5194.85,11/15/2024,281.03,03/01/2025,ACH,1,4.0,604.0,0.0,50,654.0,0.0,0.0,0,0,0,0,48,37-48,POOL-2021-B,SVC003,INV_A,2021,2021Q1,01/31/2025,02/01/2025
USL0000842,ACCT9858998,10/08/2023,11/01/2023,09/01/2030,23000,19276.19,16.48,84,68,463.14,Business,Broker,C,C4,3,Current,0,Current,0,0,0,0,6.0,611,567,-44,664,627.0,0.0689,0.576,765.0,53896.52,4491.38,781.92,10.3,17.4,Not Verified,Employed,19,Technology,Driver,Rent,2709.67,0,NC,Charlotte,77643,19,33,3343.27,53.9,6202.73,0,1,0,0,03/07/2006,230,0,16,3723.81,3686.43,01/29/2025,555.07,03/01/2025,Check,0,0.0,0.0,0.0,50,50.0,0.0,0.0,0,1,0,0,16,13-24,POOL-2023-B,SVC003,INV_B,2023,2023Q4,01/31/2025,02/01/2025
USL0000843,ACCT3648088,05/03/2019,06/01/2019,04/22/2021,21500,3225.0,10.32,24,0,995.29,Major Purchase,Mobile App,B,B1,2,Current,0,Current,0,0,0,0,,684,714,30,684,664.0,0.0334,0.537,57.84,78764.99,6563.75,1590.05,15.2,24.2,Source Verified,Employed,27,Microsoft,Engineer,Mortgage,2096.1,0,FL,Jacksonville,56989,25,32,8527.01,36.5,23361.67,2,0,0,1,08/15/2010,176,0,24,18275.0,5611.96,11/27/2024,880.62,03/01/2025,Check,0,0.0,0.0,0.0,25,25.0,0.0,0.0,0,0,0,0,70,49+,POOL-2019-C,SVC002,RETAINED,2019,2019Q2,01/31/2025,02/01/2025
USL0000844,ACCT2467239,12/04/2021,01/01/2022,10/28/2028,16400,10093.81,6.92,84,46,246.88,Major Purchase,Broker,A,A4,1,Current,0,Current,0,0,0,0,82.0,731,739,8,736,695.0,0.0205,0.52,107.6,39279.14,3273.26,990.25,7.5,30.3,Not Verified,Employed,10,Construction,Analyst,Mortgage,2007.95,0,NC,Raleigh,60417,25,30,1211.18,30.5,3971.08,3,2,0,1,08/18/1997,334,0,38,6306.19,3075.25,01/25/2025,287.21,03/01/2025,Mobile App,0,6.0,984.0,0.0,0,984.0,0.0,0.0,0,0,0,0,38,37-48,POOL-2021-D,SVC002,INV_B,2021,2021Q4,01/31/2025,02/01/2025
USL0000845,ACCT6255411,06/26/2023,07/01/2023,06/15/2025,7800,2551.25,20.6,24,5,399.28,Other,Broker,D,D4,4,Current,0,Current,0,0,0,0,52.0,569,614,45,628,613.0,0.1003,0.255,65.25,32959.96,2746.66,2702.7,14.5,65.0,Not Verified,Employed,13,Self-Employed,Consultant,Mortgage,1230.98,1,VA,VA City,31840,7,15,4977.01,48.0,10368.77,2,3,0,0,08/24/2006,224,0,19,5248.75,2337.57,11/14/2024,325.2,03/01/2025,Mobile App,0,3.0,234.0,0.0,0,234.0,0.0,0.0,1,0,0,1,19,13-24,POOL-2023-C,SVC002,INV_A,2023,2023Q2,01/31/2025,02/01/2025
USL0000846,ACCT2571108,09/03/2023,10/01/2023,08/13/2027,27300,19081.56,6.92,48,31,652.72,Vacation,Broker,A,A3,1,Current,0,Current,0,0,0,0,57.0,734,705,-29,659,686.0,0.0133,0.322,81.72,66084.29,5507.02,2340.5,11.9,42.5,Source Verified,Employed,19,McKesson,Associate,Rent,1534.02,1,NJ,NJ City,39314,27,37,5633.63,53.9,10452.0,2,1,0,1,05/15/2004,252,0,17,8218.44,2877.8,01/02/2025,775.51,03/01/2025,Auto-Pay,1,1.5,409.5,0.0,0,409.5,0.0,0.0,0,0,0,0,17,13-24,POOL-2023-B,SVC003,RETAINED,2023,2023Q3,01/31/2025,02/01/2025
USL0000847,ACCT1707538,02/02/2020,03/01/2020,01/22/2022,44200,6630.0,10.13,24,0,2042.26,Education,Online,B,B1,2,Current,0,Current,0,0,0,0,41.0,670,670,0,638,615.0,0.0315,0.499,104.21,80126.77,6677.23,4503.2,30.6,65.0,Verified,Employed,22,Construction,Director,Rent,2250.59,0,CT,CT City,50085,22,40,15969.14,46.5,34342.24,2,3,1,0,08/27/2010,175,0,24,37570.0,11444.24,10/12/2024,1681.19,03/01/2025,Online Portal,0,5.0,2210.0,0.0,0,2210.0,0.0,0.0,0,0,0,0,60,49+,POOL-2020-A,SVC002,INV_C,2020,2020Q1,01/31/2025,02/01/2025
USL0000848,ACCT8782863,09/25/2023,10/01/2023,09/04/2027,23500,16841.67,6.23,48,32,554.38,Medical Expenses,Branch,A,A1,1,Current,0,Current,0,0,0,0,,700,697,-3,692,775.0,0.001,0.464,7.81,125503.83,10458.65,1705.0,5.3,16.3,Source Verified,Employed,16,Retail,Associate,Mortgage,764.85,0,MO,MO City,13099,15,23,9049.96,38.1,23753.18,0,0,0,0,04/16/2000,301,0,16,6658.33,2211.75,11/30/2024,536.69,03/01/2025,ACH,1,2.0,470.0,0.0,0,470.0,0.0,0.0,0,0,0,1,16,13-24,POOL-2023-C,SVC003,INV_D,2023,2023Q3,01/31/2025,02/01/2025
USL0000849,ACCT4675998,10/07/2019,11/01/2019,09/21/2022,40600,6090.0,9.76,36,0,1305.48,Credit Card Refinance,Online,B,B2,2,Current,0,Current,0,0,0,0,2.0,719,742,23,692,703.0,0.0202,0.177,21.77,27865.75,2322.15,1902.43,56.2,65.0,Verified,Employed,1,JPMorgan Chase,Engineer,Rent,1947.43,0,IA,IA City,43532,20,29,8381.9,52.4,15995.99,2,3,0,0,04/10/1992,399,0,36,34510.0,12487.28,01/17/2025,1260.08,03/01/2025,Mobile App,0,1.0,406.0,0.0,0,406.0,0.0,0.0,0,0,0,0,64,49+,POOL-2019-D,SVC003,INV_C,2019,2019Q4,01/31/2025,02/01/2025
USL0000850,ACCT1433276,02/06/2019,03/01/2019,01/26/2021,20000,3000.0,20.29,24,0,1020.75,Home Improvement,Online,D,D3,4,Current,0,Current,0,0,0,0,,634,600,-34,609,648.0,0.0831,0.314,78.28,97016.1,8084.68,2517.78,12.6,31.1,Not Verified,Employed,18,Apple,Analyst,Rent,3401.05,0,TX,San Antonio,80355,25,40,11674.79,91.2,12801.3,1,0,0,0,05/15/2004,252,0,24,17000.0,7498.0,10/14/2024,980.92,03/01/2025,Auto-Pay,0,3.0,600.0,0.0,25,625.0,0.0,0.0,0,0,0,0,72,49+,POOL-2019-B,SVC003,INV_A,2019,2019Q1,01/31/2025,02/01/2025
USL0000851,ACCT2553534,09/15/2021,10/01/2021,08/15/2027,26500,13673.26,5.29,72,31,430.35,Credit Card Refinance,Online,A,A2,1,Current,0,Current,1,0,0,30,43.0,747,716,-31,721,683.0,0.0159,0.504,109.57,172604.77,14383.73,2003.36,3.0,13.9,Verified,Other,12,CVS Health,Consultant,Mortgage,2646.35,0,TN,TN City,35049,14,18,2338.38,56.8,4116.87,1,2,0,2,08/14/1995,358,0,41,12826.74,4817.61,01/05/2025,394.35,03/01/2025,Mobile App,1,6.0,1590.0,16.39,0,1606.39,0.0,0.0,0,0,0,0,41,37-48,POOL-2021-C,SVC003,INV_D,2021,2021Q3,01/31/2025,02/01/2025
USL0000852,ACCT2824302,09/05/2021,10/01/2021,07/30/2028,37800,22117.5,6.9,84,43,568.66,Moving/Relocation,Broker,A,A4,1,Current,0,Current,0,0,0,0,,734,712,-22,716,708.0,0.0061,0.367,49.51,68316.7,5693.06,2854.0,10.0,50.1,Source Verified,Employed,12,JPMorgan Chase,Director,Rent,3040.1,0,MO,MO City,89795,18,31,6563.58,32.8,20010.91,1,0,0,0,11/27/2018,75,0,41,15682.5,7632.56,11/08/2024,547.87,03/01/2025,Check,0,6.0,2268.0,0.0,50,2318.0,0.0,0.0,0,0,0,1,41,37-48,POOL-2021-A,SVC003,RETAINED,2021,2021Q3,01/31/2025,02/01/2025
USL0000853,ACCT2807147,10/12/2024,11/01/2024,09/21/2028,16700,15812.81,6.77,48,45,398.12,Auto Repair,Partner,A,A3,1,Current,0,Current,0,0,0,0,33.0,697,710,13,691,,0.0096,0.376,57.08,40837.84,3403.15,1144.52,11.7,33.6,Source Verified,Employed,20,Walmart,Teacher,Mortgage,2202.32,0,MO,MO City,37810,24,42,1818.99,23.1,7874.42,0,1,0,1,09/09/2015,114,0,3,887.19,307.17,10/22/2024,373.03,03/01/2025,ACH,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,3,0-12,POOL-2024-A,SVC003,RETAINED,2024,2024Q4,01/31/2025,02/01/2025
USL0000854,ACCT1365882,06/28/2024,07/01/2024,06/13/2027,35400,29549.17,11.09,36,29,1160.46,Major Purchase,Call Center,B,B1,2,Current,0,Current,0,0,0,0,48.0,663,661,-2,658,624.0,0.0287,0.371,314.63,45996.4,3833.03,2239.65,30.3,58.4,Verified,Self-Employed,7,UnitedHealth,Coordinator,Rent,3398.83,0,NY,Buffalo,77841,16,30,7256.43,53.1,13665.59,0,1,0,3,06/22/2011,165,0,7,5850.83,2272.39,12/11/2024,1228.96,03/01/2025,Auto-Pay,1,4.0,1416.0,0.0,0,1416.0,0.0,0.0,0,0,0,0,7,0-12,POOL-2024-C,SVC001,INV_B,2024,2024Q2,01/31/2025,02/01/2025
USL0000855,ACCT5117472,08/02/2020,09/01/2020,07/02/2026,5500,3760.12,6.85,72,18,93.37,Major Purchase,Partner,A,A4,1,30 DPD,30,30 DPD,4,0,0,120,,709,725,16,688,749.0,0.001,0.508,1.91,88942.29,7411.86,1275.89,1.3,17.2,Verified,Employed,30,Finance,Driver,Mortgage,2276.32,0,PA,Allentown,82554,27,40,30140.46,27.4,110001.68,1,1,0,0,06/02/2011,166,0,53,1739.88,3208.73,11/28/2024,88.48,,Check,1,4.0,220.0,62.82,0,282.82,0.0,0.0,0,1,0,0,54,49+,POOL-2020-B,SVC003,INV_A,2020,2020Q3,01/31/2025,02/01/2025
USL0000856,ACCT5086027,04/04/2020,05/01/2020,03/14/2024,14900,2235.0,21.06,48,0,461.87,Wedding,Broker,D,D4,4,Current,0,Current,0,0,0,0,30.0,611,624,13,609,649.0,0.086,0.351,67.47,75243.0,6270.25,1915.81,7.4,30.6,Source Verified,Employed,4,Military,Associate,Mortgage,2395.8,0,KY,KY City,73244,5,22,45950.11,59.6,77097.5,2,2,0,1,01/06/1991,414,0,48,12665.0,9504.76,12/30/2024,471.93,03/01/2025,Auto-Pay,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,58,49+,POOL-2020-B,SVC001,INV_D,2020,2020Q2,01/31/2025,02/01/2025
USL0000857,ACCT1443754,06/23/2021,07/01/2021,05/17/2028,23900,13500.65,7.42,84,41,365.64,Home Improvement,Mobile App,A,A2,1,Current,0,Current,0,0,0,0,,755,765,10,743,716.0,0.0048,0.363,23.52,58521.22,4876.77,2310.32,7.5,47.4,Source Verified,Employed,7,Military,Coordinator,Own,0.0,1,NJ,NJ City,70238,19,32,2903.79,48.6,5974.88,5,0,0,0,11/30/1995,355,0,43,10399.35,5323.17,12/12/2024,372.39,03/01/2025,Online Portal,0,6.0,1434.0,0.0,0,1434.0,0.0,0.0,0,0,0,0,43,37-48,POOL-2021-D,SVC002,INV_B,2021,2021Q2,01/31/2025,02/01/2025
USL0000858,ACCT9224696,12/12/2024,01/01/2025,11/11/2030,23800,23519.03,21.32,72,71,588.43,Credit Card Refinance,Direct Mail,D,D4,4,Current,0,Current,1,0,0,30,63.0,665,676,11,643,,0.1003,0.301,710.05,106411.44,8867.62,789.01,6.6,8.9,Verified,Self-Employed,7,Healthcare,Consultant,Own,0.0,0,AL,AL City,68715,20,34,5320.45,94.2,5648.04,5,2,0,1,08/22/1999,309,0,1,280.97,307.46,01/08/2025,650.37,03/01/2025,Mobile App,1,1.5,357.0,32.74,0,389.74,0.0,0.0,0,0,0,0,1,0-12,POOL-2024-A,SVC001,INV_D,2024,2024Q4,01/31/2025,02/01/2025
USL0000859,ACCT8978714,12/10/2019,01/01/2020,11/13/2024,27300,4095.0,20.86,60,0,736.41,Education,Partner,D,D3,4,Current,0,Current,1,0,0,30,,613,613,0,590,598.0,0.0816,0.249,83.2,43560.27,3630.02,2543.19,20.3,65.0,Not Verified,Employed,15,Finance,Sales Rep,Mortgage,2499.94,0,MN,MN City,84509,27,34,2852.2,86.2,3308.82,0,0,0,0,10/24/1994,368,0,60,23205.0,20979.6,11/26/2024,749.06,03/01/2025,Mobile App,1,1.5,409.5,18.99,0,428.49,0.0,0.0,0,0,0,0,62,49+,POOL-2019-B,SVC003,INV_C,2019,2019Q4,01/31/2025,02/01/2025
USL0000860,ACCT8093748,11/17/2019,12/01/2019,11/01/2022,17800,2670.0,6.75,36,0,547.58,Auto Repair,Broker,A,A4,1,Current,0,Current,0,0,0,0,,763,795,32,671,674.0,0.001,0.436,1.16,46836.52,3903.04,2409.45,14.0,61.7,Not Verified,Employed,9,Healthcare,Manager,Mortgage,3390.18,0,CO,CO City,98601,10,17,25996.16,49.0,53053.39,3,0,0,0,04/18/1998,326,0,36,15130.0,4582.88,11/22/2024,587.88,03/01/2025,Mobile App,0,5.0,890.0,0.0,0,890.0,0.0,0.0,0,0,0,0,63,49+,POOL-2019-D,SVC002,INV_A,2019,2019Q4,01/31/2025,02/01/2025
USL0000861,ACCT6603205,01/20/2020,02/01/2020,12/14/2026,4400,1684.05,9.66,84,23,72.27,Wedding,Branch,B,B1,2,Current,0,Current,2,0,0,60,68.0,650,681,31,674,723.0,0.0281,0.355,16.8,70531.39,5877.62,1245.44,1.2,21.2,Verified,Employed,27,Education,Manager,Rent,1949.95,1,WI,WI City,29429,13,24,3410.53,94.2,3620.52,4,1,0,2,02/09/1996,352,0,61,2715.95,1692.52,11/10/2024,83.93,03/01/2025,Check,0,3.0,132.0,41.37,50,223.37,0.0,0.0,0,0,0,0,61,49+,POOL-2020-C,SVC002,INV_A,2020,2020Q1,01/31/2025,02/01/2025
USL0000862,ACCT3142425,08/20/2023,09/01/2023,07/24/2028,13700,11329.19,10.04,60,43,291.35,Credit Card Refinance,Broker,B,B2,2,30 DPD,30,30 DPD,1,0,0,30,74.0,719,720,1,585,557.0,0.0313,0.394,139.71,53687.76,4473.98,2383.46,6.5,53.3,Not Verified,Employed,19,Construction,Manager,Other,3036.01,0,WA,WA City,86017,23,36,2362.94,38.2,6185.71,0,1,0,0,10/22/2000,295,0,16,2370.81,2290.79,01/07/2025,266.87,,Online Portal,1,1.5,205.5,25.03,0,230.53,0.0,0.0,1,0,0,0,17,13-24,POOL-2023-C,SVC002,INV_C,2023,2023Q3,01/31/2025,02/01/2025
